init_node	term_node	demand
7	19	0.0
7	20	0.0
7	21	0.0
7	22	0.0
7	23	0.0
7	24	0.0
7	25	0.0
7	26	0.0
7	27	0.0
7	28	0.0
7	29	0.0
7	30	45.0
7	31	0.0
7	32	0.0
7	33	0.0
7	34	0.0
7	35	0.0
7	36	0.0
7	37	0.0
7	38	44.0
7	39	0.0
7	40	0.0
7	41	0.0
7	42	0.0
7	43	0.0
7	44	0.0
7	45	0.0
7	46	0.0
7	47	0.0
7	48	0.0
7	49	0.0
7	50	6.0
7	51	0.0
7	52	0.0
7	53	0.0
7	54	0.0
7	55	0.0
7	56	0.0
7	57	0.0
7	58	0.0
7	59	0.0
7	60	0.0
7	61	0.0
7	62	0.0
7	63	0.0
7	64	0.0
7	65	0.0
7	66	0.0
7	67	0.0
7	68	0.0
7	69	0.0
7	70	0.0
7	71	0.0
7	72	0.0
7	73	0.0
7	74	0.0
7	75	0.0
7	76	0.0
7	77	0.0
7	78	0.0
7	79	0.0
7	80	0.0
7	81	0.0
7	82	0.0
7	83	0.0
7	84	0.0
7	85	0.0
7	86	0.0
7	87	0.0
7	88	0.0
7	89	0.0
7	90	0.0
7	91	0.0
7	92	0.0
7	93	0.0
7	94	42.0
7	95	0.0
7	96	90.0
7	97	46.0
7	98	11.0
7	99	46.0
7	100	46.0
7	101	0.0
7	102	0.0
7	103	0.0
7	104	13.0
7	105	45.0
7	106	45.0
7	107	6.0
7	108	0.0
7	109	6.0
7	110	0.0
7	111	0.0
7	112	0.0
7	113	0.0
7	114	51.0
7	115	0.0
7	116	0.0
7	117	0.0
7	118	0.0
7	119	0.0
7	120	0.0
7	121	0.0
7	122	0.0
7	123	0.0
7	124	0.0
7	125	0.0
7	126	46.0
7	127	0.0
7	128	0.0
7	129	0.0
7	130	0.0
7	131	0.0
7	132	0.0
7	133	0.0
7	134	0.0
7	135	0.0
7	136	0.0
7	137	0.0
7	138	0.0
7	139	0.0
7	140	0.0
7	141	0.0
7	142	0.0
7	143	0.0
7	144	0.0
7	145	0.0
7	146	44.0
7	147	0.0
8	1	46.0
8	2	0.0
8	3	0.0
8	4	0.0
8	5	0.0
8	6	0.0
8	7	6.0
8	8	0.0
8	9	0.0
8	10	0.0
8	11	0.0
8	12	0.0
8	13	0.0
8	14	0.0
8	15	0.0
8	16	0.0
8	17	0.0
8	18	0.0
8	19	0.0
8	20	0.0
8	21	0.0
8	22	0.0
8	23	0.0
8	24	0.0
8	25	0.0
8	26	0.0
8	27	0.0
8	28	0.0
8	29	0.0
8	30	44.0
8	31	0.0
8	32	0.0
8	33	0.0
8	34	0.0
8	35	0.0
8	36	0.0
8	37	0.0
8	38	0.0
8	39	0.0
8	40	0.0
8	41	0.0
8	42	0.0
8	43	0.0
8	44	0.0
8	45	0.0
8	46	0.0
8	47	0.0
8	48	0.0
8	49	46.0
8	50	0.0
8	51	0.0
8	52	0.0
8	53	0.0
8	54	0.0
8	55	0.0
8	56	0.0
8	57	0.0
8	58	94.0
8	59	24.0
8	60	0.0
8	61	0.0
8	62	0.0
8	63	0.0
8	64	0.0
8	65	0.0
8	66	0.0
8	67	0.0
8	68	0.0
8	69	0.0
8	70	0.0
8	71	0.0
8	72	0.0
8	73	0.0
8	74	0.0
8	75	0.0
8	76	0.0
8	77	0.0
8	78	0.0
8	79	0.0
8	80	0.0
8	81	0.0
8	82	0.0
8	83	0.0
8	84	0.0
8	85	0.0
8	86	0.0
8	87	0.0
8	88	0.0
8	89	0.0
8	90	0.0
8	91	0.0
8	92	0.0
8	93	0.0
8	94	0.0
8	95	0.0
8	96	0.0
8	97	0.0
8	98	0.0
8	99	0.0
8	100	46.0
8	101	0.0
8	102	0.0
8	103	0.0
8	104	12.0
8	105	0.0
8	106	0.0
8	107	0.0
8	108	0.0
8	109	0.0
8	110	0.0
8	111	0.0
8	112	0.0
8	113	0.0
8	114	0.0
8	115	0.0
8	116	0.0
8	117	0.0
8	118	0.0
8	119	0.0
8	120	0.0
8	121	0.0
8	122	0.0
8	123	0.0
8	124	0.0
8	125	0.0
8	126	0.0
8	127	0.0
8	128	0.0
8	129	0.0
8	130	0.0
8	131	0.0
8	132	0.0
8	133	0.0
8	134	0.0
8	135	0.0
8	136	0.0
8	137	0.0
8	138	0.0
8	139	0.0
8	140	0.0
8	141	0.0
8	142	0.0
8	143	0.0
8	144	0.0
8	145	0.0
8	146	0.0
8	147	46.0
9	1	0.0
9	2	0.0
9	3	39.0
9	4	0.0
9	5	0.0
9	6	0.0
9	7	0.0
9	8	0.0
9	9	0.0
9	10	0.0
9	11	0.0
9	12	0.0
9	13	0.0
9	14	0.0
9	15	0.0
9	16	0.0
9	17	0.0
9	18	0.0
9	19	0.0
9	20	0.0
9	21	0.0
9	22	0.0
9	23	0.0
9	24	0.0
9	25	0.0
9	26	0.0
9	27	0.0
9	28	0.0
9	29	0.0
9	30	0.0
9	31	0.0
9	32	0.0
9	33	0.0
9	34	0.0
9	35	0.0
9	36	0.0
9	37	0.0
9	38	0.0
9	39	0.0
9	40	0.0
9	41	0.0
9	42	0.0
9	43	0.0
9	44	0.0
9	45	0.0
9	46	0.0
9	47	0.0
9	48	0.0
9	49	0.0
9	50	0.0
9	51	0.0
9	52	0.0
9	53	0.0
9	54	0.0
9	55	0.0
9	56	0.0
9	57	0.0
9	58	0.0
9	59	0.0
9	60	0.0
9	61	0.0
9	62	0.0
9	63	0.0
9	64	0.0
9	65	0.0
9	66	0.0
9	67	0.0
9	68	0.0
9	69	0.0
9	70	0.0
9	71	0.0
9	72	0.0
9	73	0.0
9	74	0.0
9	75	0.0
9	76	0.0
9	77	0.0
9	78	0.0
9	79	0.0
9	80	0.0
9	81	0.0
9	82	0.0
9	83	0.0
9	84	0.0
9	85	0.0
9	86	0.0
9	87	0.0
9	88	0.0
9	89	0.0
9	90	0.0
9	91	0.0
9	92	0.0
9	93	0.0
9	94	0.0
9	95	0.0
9	96	0.0
9	97	0.0
9	98	38.0
9	99	0.0
9	100	40.0
9	101	0.0
9	102	0.0
9	103	0.0
9	104	0.0
9	105	0.0
9	106	5.0
9	107	0.0
9	108	0.0
9	109	0.0
9	110	0.0
9	111	0.0
9	112	0.0
9	113	0.0
9	114	0.0
9	115	0.0
9	116	0.0
9	117	0.0
9	118	0.0
9	119	0.0
9	120	0.0
9	121	0.0
9	122	0.0
9	123	0.0
9	124	0.0
9	125	0.0
9	126	0.0
9	127	0.0
9	128	0.0
9	129	0.0
9	130	0.0
9	131	0.0
9	132	0.0
9	133	0.0
9	134	0.0
9	135	0.0
9	136	0.0
9	137	0.0
9	138	0.0
9	139	0.0
9	140	0.0
9	141	0.0
9	142	0.0
9	143	0.0
9	144	0.0
9	145	0.0
9	146	0.0
9	147	0.0
10	1	6.0
10	2	7.0
10	3	0.0
10	4	0.0
10	5	0.0
10	6	0.0
10	7	0.0
10	8	0.0
10	9	9.0
10	10	0.0
10	11	0.0
10	12	0.0
10	13	0.0
10	14	0.0
10	15	0.0
10	16	0.0
10	17	0.0
10	18	0.0
10	19	0.0
10	20	0.0
10	21	0.0
10	22	0.0
10	23	0.0
10	24	0.0
10	25	0.0
10	26	27.0
10	27	0.0
10	28	0.0
10	29	0.0
10	30	9.0
10	31	0.0
10	32	0.0
10	33	0.0
10	34	0.0
10	35	0.0
10	36	0.0
10	37	0.0
10	38	0.0
10	39	0.0
10	40	0.0
10	41	0.0
10	42	0.0
10	43	0.0
10	44	0.0
10	45	0.0
10	46	0.0
10	47	0.0
10	48	0.0
10	49	0.0
10	50	0.0
10	51	0.0
10	52	0.0
10	53	0.0
10	54	0.0
10	55	0.0
10	56	0.0
10	57	0.0
10	58	0.0
10	59	3.0
10	60	8.0
10	61	0.0
10	62	0.0
10	63	0.0
10	64	0.0
10	65	0.0
10	66	0.0
10	67	0.0
10	68	0.0
10	69	0.0
10	70	0.0
10	71	0.0
10	72	0.0
10	73	0.0
10	74	0.0
10	75	0.0
10	76	0.0
10	77	0.0
10	78	0.0
10	79	0.0
10	80	0.0
10	81	0.0
10	82	0.0
10	83	0.0
10	84	0.0
10	85	0.0
10	86	0.0
10	87	0.0
10	88	0.0
10	89	0.0
10	90	0.0
10	91	0.0
10	92	0.0
10	93	0.0
10	94	0.0
10	95	0.0
10	96	0.0
10	97	0.0
10	98	7.0
10	99	0.0
10	100	9.0
10	101	8.0
10	102	9.0
10	103	0.0
10	104	8.0
10	105	0.0
10	106	0.0
10	107	0.0
10	108	0.0
10	109	0.0
10	110	0.0
10	111	0.0
10	112	0.0
10	113	0.0
10	114	20.0
10	115	0.0
10	116	0.0
10	117	0.0
10	118	0.0
10	119	0.0
10	120	0.0
10	121	0.0
10	122	0.0
10	123	0.0
10	124	0.0
10	125	0.0
10	126	0.0
10	127	0.0
10	128	0.0
10	129	0.0
10	130	0.0
10	131	0.0
10	132	0.0
10	133	0.0
10	134	0.0
10	135	0.0
10	136	0.0
10	137	0.0
10	138	0.0
10	139	0.0
10	140	0.0
10	141	0.0
10	142	0.0
10	143	0.0
10	144	0.0
10	145	0.0
10	146	0.0
10	147	0.0
11	1	4.0
11	2	6.0
11	3	13.0
11	4	12.0
11	5	10.0
11	6	14.0
11	7	12.0
11	8	18.0
11	9	50.0
11	10	23.0
11	11	0.0
11	12	51.0
11	13	9.0
11	14	8.0
11	15	9.0
11	16	0.0
11	17	7.0
11	18	8.0
11	19	17.0
11	20	0.0
11	21	0.0
11	22	0.0
11	23	6.0
11	24	13.0
11	25	37.0
11	26	31.0
11	27	19.0
11	28	0.0
11	29	6.0
11	30	32.0
11	31	25.0
11	32	0.0
11	33	0.0
11	34	0.0
11	35	7.0
11	36	0.0
11	37	0.0
11	38	6.0
11	39	5.0
11	40	0.0
11	41	0.0
11	42	0.0
11	43	0.0
11	44	0.0
11	45	6.0
11	46	0.0
11	47	17.0
11	48	0.0
11	49	11.0
11	50	0.0
11	51	0.0
11	52	0.0
11	53	0.0
11	54	12.0
11	55	6.0
11	56	0.0
11	57	0.0
11	58	11.0
11	59	32.0
11	60	0.0
11	61	0.0
11	62	4.0
11	63	0.0
11	64	0.0
11	65	7.0
11	66	0.0
11	67	6.0
11	68	0.0
11	69	0.0
11	70	0.0
11	71	0.0
11	72	0.0
11	73	0.0
11	74	0.0
11	75	0.0
11	76	6.0
11	77	7.0
11	78	0.0
11	79	0.0
11	80	0.0
11	81	0.0
11	82	5.0
11	83	0.0
11	84	38.0
11	85	0.0
11	86	6.0
11	87	0.0
11	88	0.0
11	89	0.0
11	90	6.0
11	91	0.0
11	92	0.0
11	93	0.0
11	94	0.0
11	95	7.0
11	96	11.0
11	97	11.0
11	98	13.0
11	99	17.0
11	100	24.0
11	101	12.0
11	102	18.0
11	103	61.0
11	104	27.0
11	105	7.0
11	106	0.0
11	107	14.0
11	108	0.0
11	109	7.0
11	110	0.0
11	111	0.0
11	112	0.0
11	113	13.0
11	114	49.0
11	115	0.0
11	116	7.0
11	117	14.0
11	118	0.0
11	119	0.0
11	120	14.0
11	121	0.0
11	122	0.0
11	123	0.0
11	124	0.0
11	125	0.0
11	126	0.0
11	127	0.0
11	128	0.0
11	129	0.0
11	130	0.0
11	131	0.0
11	132	0.0
11	133	0.0
11	134	0.0
11	135	7.0
11	136	0.0
11	137	0.0
11	138	0.0
11	139	0.0
11	140	0.0
11	141	13.0
11	142	0.0
11	143	0.0
11	144	0.0
11	145	0.0
11	146	0.0
11	147	45.0
12	1	6.0
12	2	19.0
12	3	6.0
12	4	5.0
12	5	12.0
12	6	7.0
12	7	12.0
12	8	8.0
12	9	13.0
12	10	0.0
12	11	25.0
12	12	0.0
12	13	0.0
12	14	9.0
12	15	0.0
12	16	8.0
12	17	0.0
12	18	7.0
12	19	9.0
12	20	0.0
12	21	0.0
12	22	0.0
12	23	0.0
12	24	0.0
12	25	6.0
12	26	0.0
12	27	17.0
12	28	0.0
12	29	7.0
12	30	5.0
12	31	12.0
12	32	0.0
12	33	0.0
12	34	0.0
12	35	13.0
12	36	0.0
12	37	0.0
12	38	0.0
12	39	0.0
12	40	0.0
12	41	0.0
12	42	0.0
12	43	0.0
12	44	0.0
12	45	0.0
12	46	0.0
12	47	0.0
12	48	5.0
12	49	0.0
12	50	0.0
12	51	0.0
12	52	0.0
12	53	0.0
12	54	0.0
12	55	6.0
12	56	0.0
12	57	0.0
12	58	6.0
12	59	9.0
12	60	0.0
12	61	0.0
12	62	0.0
12	63	0.0
12	64	0.0
12	65	0.0
12	66	0.0
12	67	6.0
12	68	0.0
12	69	6.0
12	70	0.0
12	71	0.0
12	72	5.0
12	73	0.0
12	74	0.0
12	75	0.0
12	76	0.0
12	77	0.0
12	78	0.0
12	79	0.0
12	80	5.0
12	81	12.0
12	82	6.0
12	83	6.0
12	84	5.0
12	85	0.0
12	86	0.0
12	87	7.0
12	88	13.0
12	89	0.0
12	90	0.0
12	91	7.0
12	92	0.0
12	93	0.0
12	94	0.0
12	95	0.0
12	96	0.0
12	97	6.0
12	98	17.0
12	99	5.0
12	100	6.0
12	101	0.0
12	102	12.0
12	103	30.0
12	104	31.0
12	105	5.0
12	106	0.0
12	107	0.0
12	108	7.0
12	109	0.0
12	110	0.0
12	111	0.0
12	112	14.0
12	113	0.0
12	114	7.0
12	115	0.0
12	116	0.0
12	117	0.0
12	118	0.0
12	119	0.0
12	120	7.0
12	121	0.0
12	122	0.0
12	123	0.0
12	124	0.0
12	125	0.0
12	126	0.0
12	127	0.0
12	128	0.0
12	129	0.0
12	130	0.0
